TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
VAMLBDMF1,7,7.1,7,7,7,20,1.867,266677
VAMLRBBF,5.7,5.8,5.7,5.7,5.9,12,0.456,79567
VFSTDL,8.1,8.4,8,8.1,8.2,104,0.932,114135
WALTONHIL,454.7,468.7,453,454.7,463.8,1527,56.656,123817
WATACHEM,144.6,152.2,144,144.6,147,311,4.738,32064
WMSHIPYARD,9,9.5,9,9,9.4,422,7.82,859200
YPL,19.8,20.1,18.9,19.3,19.5,412,7.229,367657
ZAHEENSPIN,7,7.4,6.9,7,7.3,326,6.618,929118
ZAHINTEX,5.9,6.3,5.9,6,6.1,145,1.173,192019
ZEALBANGLA,98.6,100,98,98.8,100.2,44,0.562,5681
