TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,6.1,6.3,6.1,6.1,6.2,77,2.569,416471
VFSTDL,12,12.4,11.9,12,12.4,930,33.327,2742418
WALTONHIL,426.8,431.5,420.1,426.1,423.1,880,18.052,42308
WATACHEM,138.8,142.6,137.1,138.8,137.9,645,13.426,95527
WMSHIPYARD,8.2,8.6,8.1,8.2,8.4,256,4.139,496537
YPL,17.5,18.3,17.3,17.5,17.9,357,6.859,387936
ZAHEENSPIN,5.2,5.4,5.1,5.1,5.5,191,2.267,435712
ZAHINTEX,6.1,6.3,6,6.1,6,77,1.978,323185
ZEALBANGLA,136.2,140,133.6,136.2,136.3,85,0.784,5728
